label	col_00	col_01	col_02	col_03	col_04	col_05	col_06	col_07	col_08	col_09	col_10	col_11	col_12	col_13
5	746 kg	-0.3681	hamster	Oakland, San Diego, San Bernardino	1570	1043	1138	0.5716	0.7924	Lise	-0.2385	Reilly	-22	1300 N
7	483 kg	0.9555	dog	Chula Vista	342	955	1813	-0.0651	0.3315	Chris	0.3343	Tony	-323	-579 N
5	2 kg	1.0044	rabbit	San Diego	-636	984	1196	0.3966	0.3169	Tony	-0.1025	Reilly	1695	610 N
4	1035 kg	-0.4571	ferret	Riverside	816	2139	171	0.3785	0.5349	Vani	0.4849	Sam	1545	788 N
5	516 kg	1.61	hamster	San Diego, Anaheim, Modesto, Oakland	722	-520	1692	0.1109	-0.0217	Lise	1.7363	Reilly	308	2108 N
1	1379 kg	2.4734	fish	Fresno	1265	85	1450	-0.5624	-1.3044	Michael	-0.5076	Vani	4	1023 N
6	-320 kg	0.5599	rat	Stockton	-994	2242	166	0.3351	0.1959	Eriq	0.9421	Michael	-689	334 N
9	-564 kg	0.5046	guinea pig	Fremont	233	477	679	1.6405	1.2039	Tony	-0.4491	Andrew	-444	483 N
4	1000 kg	0.4472	ferret	Riverside	925	-224	1046	0.4764	1.9365	Vani	-1.5067	Fabrice	-291	1260 N
7	1135 kg	0.8873	reptile	Santa Ana	341	597	107	-0.0257	-0.4274	Chris	1.6409	Tony	482	813 N
5	-387 kg	0.3405	hamster	San Bernardino, Oakland	495	552	-11	0.9919	0.1819	Lise	0.0904	Reilly	725	2225 N
2	849 kg	-0.5612	CHICKEN	Bakersfield	605	1055	407	0.3889	-0.692	Chris	-0.1477	Fabrice	-400	1944 N
2	n/a	-0.5673	chicken	Bakersfield	918	362	946	0.6594	1.1169	Inan	0.1186	Fabrice	-1221	-137 N
2	1033 kg	0.8562	chicken	Bakersfield	194	1712	-57	1.3205	0.2975	Inan	1.8034	Fabrice	551	719 N
5	1489 kg	1.0611	hamster	Oakland	-278	-312	241	0.2813	-1.1125	Lise	0.9972	Reilly	-282	-676 N
4	687 kg	-0.791	ferret	Riverside	693	608	1303	-0.1854	0.9388	Tony	0.8312	sam	-191	2307 N
3	651 kg	1.1053	None	San Jose, Irvine	1478	1646	-1071	1.0455	0.352	Andrew	0.6797	Inan	-680	-125 N
9	316 kg	0.8269	guinea pig	Fremont	1241	-930	537	0.0608	0.8949	Tony	1.5416	Lise	102	-55 N
4	705 kg	1.0585	ferret	Riverside	1998	711	947	0.8623	-0.8754	Vani	1.015	Sam	911	774 N
5		0.0665	HAMSTER	Oakland	976	-1272	-288	-0.5844	-0.0855	Lise	-0.4119	Reilly	643	-199 N
5	1006 kg	1.2793	hamster	San Bernardino, Modesto, Oakland	359	70	-423	0.1964	0.869	Tony	0.8043	Reilly	677	795 N
9	803 kg	1.8895	guinea pig	Fremont	954	649	-150	-0.0749	1.9673	Tony	0.0353	Andrew	-193	941 N
4	1417 kg	1.0688	ferret	Riverside	851	1334	960	0.7918	-0.0088	Michael	1.2041	Sam	770	1354 N
0	-39 kg	1.6858	cat	Sacramento	672	1685	390	0.5188	1.7729	Fabrice	0.5968	Lise	1574	81 N
0	1759 kg	0.0861	cat	Sacramento	-25	1262	-604	1.3431	0.103	Fabrice	1.8737	Lise	730	1434 N
6	34 kg	-0.4291	rat	Stockton	-344	443	466	0.2326	-0.4473	Sam	0.9013	Eriq	429	-312 N
8	802 kg	2.4835	rabbit	Santa Clarita, Los Angeles	-6	2128	425	2.0984	0.1546	Reilly	-0.1899	Eriq	3018	878 N
0	919 kg	1.8539	cat	Sacramento	661	485	172	-1.1286	1.331	Fabrice	1.5417	Lise	-376	1007 N
9	493 kg	1.298	bird	Fremont	1670	22	953	0.4717	0.61	Tony	0.6535	Andrew	3398	-814 N
1	810 kg	0.3914	fish	Fresno	None	628	1451	1.0067	-0.6959	Michael	0.1359	Vani	-484	1116 N
1	55 kg	2.2649	fish	Fresno	479	-1547	474	0.484	0.3263	Michael	0.9012	Vani	748	340 N
7	-889 kg	-0.5172	reptile	Chula Vista	331	449	540	1.2698	0.0208	Chris	0.8518	Tony	2558	-155 N
8	688 kg	-0.1718	rabbit	San Diego	602	1229	502	0.434	1.267	Reilly	-0.74	Eriq	-1333	680 N
2	1482 kg	-0.3196	Chicken	Bakersfield	244	711	1965	1.7521	1.1872	Inan	-0.8975	Fabrice	1917	1405 N
6	879 kg	1.844	rat	Stockton	277	906	570	0.7887	-0.3178	michael	0.2717	Michael	1166	516 N
7	-38 kg	1.707	dog	Santa Ana	785	307	976	0.6205	0.1403	Chris	-0.7746		1814	541 N
0	731 kg	3.4396	cat	Sacramento	265	298	1221	0.5869	0.0202	Fabrice	1.2905	Lise	-1947	1649 N
8	780 kg	1.0954	rabbit	Los Angeles, Moreno Valley	450	1564	317	0.9645	0.443	Reilly	0.8476	Eriq	-6	501 N
7	698 kg	2.3195	reptile	Santa Ana	977	18	1353	1.3867	-0.3122	Chris	1.1859	Tony	1223	940 N
1	-536 kg	0.6608	fish	Fresno	134	1469	1368	1.1059	0.9076	Michael	0.7301	Vani	1543	-771 N
6	1079 kg	0.0691	rat	Oakland, San Bernardino	1658	202	-199	2.4575	0.1957	Chris	-0.5973	Michael	696	530 N
5	443 kg	0.0022	Hamster	San Bernardino, Anaheim, San Diego, Oakland	232	722	78	0.5324	1.0599	Lise	-0.3136	Reilly	640	5 N
3	57 kg	-0.7707	pig	San Jose	163	-172	-1715	1.3309	0.692	Sam	1.0002	Inan	1502	77 N
8	1019 kg	1.4849	rabbit	Santa Clarita	887	863	1950	0.9803	1.495	Reilly	-1.5007	Eriq	-204	69 N
1	870 kg	1.5869	fish	Fresno	95	519	1587	-0.1577	0.2462	Michael	-0.1583	Vani	-460	118 N
0	-6 kg	0.0656	cat	Sacramento	968	1335	2057	0.4165	0.7649	Fabrice	2.435	Tony	113	947 N
3	1405 kg	1.434	pig	San Francisco, Irvine, San Jose	781	127	-1106	0.6643	2.3963	Tony	1.4875	Inan	-474	-364 N
6	1102 kg	0.0703	rat	Stockton	981	388	1548	0.7659	0.3195	Eriq	0.7276	Michael	44	1136 N
0	1216 kg	-0.9431	cat	Sacramento	-460	1817	-655	0.1429	0.3499	Fabrice	-0.2512	Lise	-790	872 N
6	775 kg	1.237	rat	Stockton	399	-867	2559	1.0382	0.0308	Andrew	0.0481	Tony	492	95 N
3	-202 kg	2.3109	pig	San Jose	503	546	1261	0.3806	0.7498	Andrew	-0.2286	Inan	53	369 N
5	318 kg	0.0309	hamster	Modesto, San Bernardino, Anaheim, San Diego	-1020	474	-1250	1.2693	0.276	Lise	0.2846	Fabrice	923	451 N
2	837 kg	1.9664	chicken	Bakersfield	206	771	896	0.9591	-0.9396	Inan	-0.2553	Fabrice	-519	-223 N
4	795 kg	1.3455	ferret	Riverside	1038	1961	701	0.8274	-0.1287	Vani	1.0166	Sam	-513	-185 N
9	1315 kg	1.2027	guinea pig	Fremont	255	1001	1508	1.2697	-0.1802	Tony	-0.6348	chris	1373	193 N
5	2 kg	0.9911	hamster	NULL	748	-141	617	0.9122	-0.7806	Lise	1.3589	Reilly	2645	558 N
5	1141 kg	0.0053	hamster	Modesto	648	1977	1037	0.3457	0.6437	Lise	0.7893	Reilly	-276	752 N
7	-211 kg	0.26	reptile	Santa Ana	267	-159	2018	0.3994	1.6119	Chris	0.0335	Lise	1692	476 N
3	2203 kg	0.8669	pig	Irvine, San Francisco	912	102	-1157	1.3958	0.3685	Andrew	0.9553	Chris	2680	-420 N
2	294 kg	-0.087	chicken	Bakersfield	783	74	-432	1.1197	1.2479	Inan	1.1864	Fabrice	2149	-803 N
6	37 kg	-0.1468	rat	Stockton	792	-854	-265	1.0845	-0.3501	Sam	1.6875	Michael	1733	-205 N
2	1187 kg	0.1567	chicken	Bakersfield	405	993	721	-0.5739	1.8515	Inan	-0.4905	Fabrice	1408	-350 N
3	1247 kg	-0.5661	pig	Long Beach, Irvine	1289	680	811	0.828	0.5581	Andrew	0.3852	Sam	1017	594 N
4	-668 kg	0.7883	ferret	Riverside	1035	872	819	1.9514	-0.4144	Vani	0.6124	Fabrice	-372	137 N
3	1241 kg	3.4957	pig	San Jose	1337	1969	210	1.0626	-0.5183	Andrew	1.3164	Inan	1697	406 N
0	1275 kg	None	cat	Sacramento	-238	801	1358	1.1403	-0.2045	Fabrice	1.8269	Lise	296	660 N
8	497 kg	1.4265	rabbit	Chula Vista	80	702	-590	0.9788	2.0432	Reilly	-0.3657	Eriq	890	555 N
9	207 kg	-0.0769	bird	Fremont	-10	-389	1279	-0.0338	0.4338	Tony	1.3048	Chris	410	183 N
8	396 kg	1.7097	rabbit	Los Angeles	299	1053	929	0.449	2.0923	Andrew	-1.4031	Eriq	1337	1674 N
4	-327 kg	0.4808	ferret	SANTA ANA	1908	1573	226	0.273	-2.645	Vani	1.0567	Sam	1096	46 N
0	-342 kg	0.7953	cat	Sacramento	-248	3328	-603	0.1789	-0.5593	Fabrice	1.1826	Lise	1199	633 N
0	956 kg	0.6399	cat	Fresno	-260	741	-980	-0.7397	0.4751	Lise	1.3133	Lise	140	807 N
0	974 kg	0.7147	cat	Sacramento	-516	600	None	1.2955	0.2971	Fabrice	0.2358	Lise	-855	512 N
5	640 kg	2.2518	hamster	San Diego, Anaheim	-488	-342	246	0.8134	0.0242	Fabrice	-0.1419	Reilly	-603	335 N
3	819 kg	0.0169	pig	Irvine, San Francisco, San Jose	1069	503	1264	1.5332	-0.0617	Andrew	-0.1701	Chris	1096	694 N
3	-22 kg	1.5862	pig	San Jose, San Francisco	278	990	-657	0.3362	1.1529	Andrew	-0.0815	Chris	-442	1349 N
8	411 kg	0.5102	rabbit	Moreno Valley	250	-235	1040	1.4951	2.8471	Reilly	0.8037	Eriq	918	455 N
0	1589 kg	0.6286	cat	Sacramento	-917	2	-1170	-0.1533	0.4575	Fabrice	0.8504	Lise	1540	104 N
7	468 kg	0.2322	dog	Chula Vista	184	1091	-146	1.2889	0.9044	Chris	0.6037	Tony	187	224 N
4	1200 kg	1.2756	ferret	Riverside	-622	2279	268	1.0154	1.3736	Vani	0.1306	Sam	-1387	329 N
2	85 kg	0.8728	chicken	San Francisco, Long Beach	1248	1379	1392	1.5563	-0.2786	Inan	-1.0011	Fabrice	1617	1958 N
1	303 kg	1.7713	fish	Fresno	-235	418	-120	0.0319	-0.5296	Fabrice	0.706	Vani	541	-189 N
1	567 kg	1.8105	fish	Fresno	98	204	-66	-0.2871	1.3934	Michael	-1.4501	Vani	265	-28 N
2	1149 kg	0.542	chicken	Bakersfield	940	-264	1387	0.9441	0.1178	Inan	0.8955	Tony	272	-112 N
3	229 kg	0.6476	pig	Irvine, Long Beach	178	1942	891	1.4511	-1.179	Lise	-1.028	Inan	1276	347 N
9	319 kg	1.5947	guinea pig	Fremont	358	-103	809	0.1969	-0.5457	Tony	0.5829	Andrew	1172	647 N
1	175 kg	-1.2295	Fish	Fresno	623	-1164	-379	1.03	0.7346	Michael	0.6457	Vani	-159	1566 N
3	345 kg	0.3286	pig	Fresno	798	887	1346	1.9794	0.0247	Andrew	0.2821	Chris	1585	872 N
1	764 kg	1.8391	fish	Fresno	-143	2415	673	0.5989	-0.1121	Michael	1.3181	Vani	691	640 N
2	918 kg	-0.4415	CHICKEN	BAKERSFIELD	-61	1160	1205	1.3682	0.539	Inan	0.8819	Eriq	1757	399 N
1	74 kg	1.9467	fish	fRESNO	701	821	58	0.4586	-0.0867	Michael	0.2745	Vani	-615	-332 N
0	525 kg	0.5175	Cat	Sacramento	-265	574	532	0.8074	-1.1084	Fabrice	0.1398	Lise	206	753 N
5	-423 kg	-0.9904	hamster	Oakland	-256	555	273	-0.1199	-0.2393	Fabrice	0.4024	Reilly	2459	n/a
8	334 kg	1.5212	rabbit	Moreno Valley	1590	548	145	-0.2073	2.3267	Reilly	0.5961	Eriq	-579	34 N
7	735 kg	0.9094	Dog	Santa Ana	-131	26	-350	-1.1403	0.9592	Chris	-0.2292	Tony	626	-293 N
6	NULL	0.0775	rat	Stockton	66	-1152	1491	1.4326	1.5886	Eriq	0.226	Michael	2514	-188 N
0	1752 kg	0.0099	cat	sacramento	-156	2991	-553	0.3688	1.6205	fabrice	2.2866	Lise	826	621 N
1	-434 kg	0.5596	fish	Fresno	842	1689	484	0.1499	-0.1293	Tony	1.4408	Vani	-108	-657 N
6	864 kg	1.3062	rat	Stockton	-179	1008	460	0.778	1.2569	Inan	-0.2089	Michael	539	506 N
6	163 kg	-0.7521	rat	Stockton	-60	-231	32	0.3145	-0.2569	Sam	1.1953	Michael	54	928 N
4	-337 kg	2.2026	ferret	Riverside	-139	1129	2707	1.1367	-1.2969	Vani	-0.5505	Sam	1654	31 N
7	273 kg	0.0596	reptile	Santa Ana	633	N/A	774	0.5937	0.6743	Chris	1.6684	Tony	36	450 N
7	51 kg	1.1163	reptile	Santa Ana	210	510	1294	0.3372	1.1395	Chris	0.3688	Tony	1245	690 N
7	1457 kg	1.9377	dog	Chula Vista	84	442	-40	0.4039	-0.0996	Chris	-0.8692	Tony	-282	552 N
8	139 kg	2.4217	rabbit	Santa Clarita	33	317	688	1.8115	0.0613	Reilly	-0.1244	Eriq	-16	99 N
3	713 kg	2.6152	pig	San Jose	810	-369	1371	0.1248	0.3326	Andrew	0.788	Inan	1480	186 N
7	567 kg	0.5779	reptile	Santa Ana	1104	-178	1497	1.2332	1.1568	Chris	1.5621	Tony	-141	-254 N
6	342 kg	0.321	rat	Stockton	428	723	247	0.1845	-0.0602	Eriq	2.12	Michael	-412	1376 N
9	1029 kg	0.6544	guinea pig	Fremont	-8	1229	312	-0.2474	1.9473	Tony	1.5125	Andrew	682	-34 N
3	1293 kg	-0.4306	pig	San Bernardino, Modesto	185	724	-42	1.1155	-0.3009	Andrew	-0.7389	CHRIS	1209	990 N
3	1005 kg	1.3967	pig	Irvine, San Francisco, San Jose	n/a	382	-1135	1.2472	-0.4947	Andrew	-1.0004	Inan	755	193 N
3	766 kg	0.4741	pig	Long Beach	341	341	-1376	0.9807	2.4159	Andrew	0.6437	Inan	-293	1047 N
2	934 kg	-1.3503	chicken	Bakersfield	-608	-1008	286	0.3148	0.1137	Reilly	-0.7188	Fabrice	794	319 N
4	484 kg	1.7664	ferret	Riverside	39	2941	1582	1.1394	-0.0549	Vani	0.9188	Sam	839	434 N
3	719 kg	1.2564	pig	San Jose, San Francisco	623	734	821	0.4248	0.6714	Andrew	0.9624	Reilly	178	832 N
6	-38 kg	0.7006	rat	Los Angeles	NULL	514	868	0.6361	-2.5822	Eriq	0.9333	Michael	618	301 N
6	439 kg	0.8192	rat	Stockton	391	-352	333	0.7352	0.3562	Sam	-0.3744	Michael	827	1493 N
9	-266 kg	1.9795	guinea pig	Fremont	766	186	1087	-0.5103	-0.4414	Tony	0.278	Andrew	198	994 N
3	1016 kg	1.2851	pig	Long Beach, San Francisco, San Jose	594	707	-570	0.9264	-0.0464	andrew	-0.1709	Chris	27	359 N
2	1064 kg	1.8676	chicken	Bakersfield	494	-1120	973	-0.8012	0.6629	Inan	0.1229	Fabrice	-5	644 N
3	583 kg	0.8313	pig	Long Beach, Irvine, San Jose	672	2131	921	1.1726	0.7598	Andrew	0.5031	Inan	-251	455 N
6	1862 kg	0.7902	rat	Stockton	1090	152	730	0.6657	1.5174	Eriq	1.0081	Michael	2359	-653 N
6	-93 kg	0.9796	rat	Anaheim	-56	-716	683	-0.2246	1.6883	Eriq	-0.6665	Michael	565	904 N
1	1997 kg	1.9749	fish	Fresno	NULL	2894	436	0.643	-0.3488	Michael	1.1863	Vani	1049	500 N
1	135 kg	2.014	fish	Riverside	1211	-796	312	1.6663	-0.4783	Tony	2.4895	None	-1060	515 N
7	613 kg	0.7606	reptile	Chula Vista	1325	562	968	1.4762	0.0188	Chris	1.6922	Tony	-9	-382 N
8	108 kg	2.1652	rabbit	Moreno Valley	689	492	-122	1.4361	2.1863	Reilly	-0.3512	Chris	-567	1252 N
9	1169 kg	0.1214	guinea pig	Fremont	450	331	-347	-0.2895	-1.218	Tony	2.172	Andrew	-98	436 N
8	144 kg	0.1149	rabbit	Santa Clarita, Los Angeles	-772	1547	-1694	-0.1266	1.473	Reilly	-0.363	Eriq	-113	461 N
0	-8 kg	1.7148	cat	Sacramento	1922	2023	-420	-0.2564	-0.4109	Lise	0.1903	Lise	-588	838 N
8	1503 kg	0.7695	rabbit	Moreno Valley	335	2310	-593	-0.0112	None	Reilly	1.426	Eriq	-566	-171 N
5	1185 kg	0.5919	hamster	Anaheim, San Bernardino, San Diego	387	106	890	-0.4557	0.0011	Reilly	0.752	Reilly	-462	767 N
9	1730 kg	-0.3887	guinea pig	Fremont	885	1940	1828	0.0349	1.3746	Tony	1.4872	Andrew	1319	816 N
9	-377 kg	1.935	bird	Fremont	-477	438	-223	0.9866	0.1855	Tony	0.8439	Vani	436	549 N
0	726 kg	1.1823	cat	Sacramento	249	1935	157	0.0609	1.1571	Fabrice	0.2122	LISE	566	937 N
9	-71 kg	1.3706	bird	Fremont	190	364	1450	0.7752	-0.0983	tony	-0.6225	Andrew	410	-161 N
5	185 kg	1.9318	hamster	Anaheim, San Diego, Oakland	185	1073	712	-0.4756	0.0013	Lise	-0.6789	Reilly	1432	2028 N
2	482 kg	1.2788	chicken	Bakersfield	469	36	1171	0.4519	2.4342	Inan	0.6418	Fabrice	-148	-635 N
2	333 kg	0.2578	chicken	Bakersfield	-126	1169	2213	0.2938	-1.0137	Inan	-0.0531	Fabrice	179	1289 N
8	885 kg	1.1606	rabbit	Moreno Valley	-1034	1917	-393	0.8664	1.0262	Reilly	0.9521	Eriq	-76	-387 N
6	424 kg	-0.5641	rat	Stockton	361	784	2946	-0.1798	0.6574	Sam	0.2536	Michael	979	-113 N
2	602 kg	-0.0191	CHICKEN	Bakersfield	-128	-766	1113	1.3666	2.2789	Inan	0.3117	Fabrice	-669	837 N
3	-264 kg	1.208	pig	Long Beach, Irvine, San Francisco	-91	-439	767	0.0004	1.2171	Andrew	0.8564	Inan	-822	16 N
1	951 kg	1.4027	fish	Fresno	616	-176	-423	-0.3193	-0.1161	Michael	-0.0871	Vani	-262	1039 N
1	728 kg	-0.0841	fish	Fresno	-42	-133	-376	-0.3511	1.3667	Michael	2.0275	Vani	-432	226 N
0	1082 kg	0.1686	cat	Sacramento	-637	846	197	0.3449	1.2591	Fabrice	0.8777	Lise	-509	19 N
9	157 kg	1.2434	guinea pig	San Francisco	538	937	2923	1.0065	0.4749	Tony	0.5997	Fabrice	1195	626 N
9	-255 kg	-0.5853	guinea pig	Bakersfield	675	307	-232	-0.7223	-0.6264	Tony	-0.0157	Andrew	1480	-18 N
5	1331 kg	2.0735	hamster	Chula Vista	-165	-802	-675	0.3294	None	Lise	1.139	Reilly	2759	264 N
5	287 kg	2.6379	hamster	Anaheim, Modesto, San Bernardino, San Diego	347	1583	2153	0.9352	-0.9858	Lise	1.0797	Vani	751	249 N
9	281 kg	-0.2549	guinea pig	Fremont	772	2055	-1865	0.6511	0.1806	Tony	1.545	Andrew	498	-169 N
8	29 kg	2.3875	rabbit	Riverside	544	1971	1304	0.4735	1.6374	Reilly	0.9477	Inan	547	297 N
4	658 kg	-0.2912	ferret	Riverside	983	4308	1419	1.4484	0.2956	Vani	1.7066	Sam	1130	1724 N
2	407 kg	-0.0792	chicken	Bakersfield	595	817	273	1.5943	0.8795	Inan	1.3885	Fabrice	1486	542 N
7	693 kg	-0.4102	reptile	Santa Ana	-1063	-758	-469	0.6956	2.2566	Chris	0.5727	Tony	-765	-74 N
6	351 kg	-1.2258	rat	Stockton	289	1403	1909	1.0248	-1.9549	Eriq	0.7782	Vani	1672	1024 N
9	882 kg	-0.7189	bird	Fremont	-527	487	3189	1.1765	0.7131	Tony	0.5049	Andrew	1390	1023 N
1	-920 kg	-0.1565	fish	Fresno	42	-264	839	1.0689	-1.1181	Michael	0.1756	Vani	1211	1291 N
9	451 kg	0.0764	guinea pig	Fremont	-101	1188	999	0.9416	0.5166	Tony	0.4505	Andrew	3199	88 N
4	1530 kg	0.1078	Ferret	Bakersfield	-222	1594	-666	0.8318	0.6152	Vani	0.4022	Andrew	-2904	759 N
7	955 kg	1.0291	reptile	Santa Ana	108	-631	417	0.9217	-0.3382	Chris	0.3452	Tony	1653	-66 N
6	636 kg	0.3508	rat	Stockton	-363	400	523	0.3121	0.122	Eriq	0.4357	Michael	-1097	263 N
7	1847 kg	-0.8784	reptile	Chula Vista	542	608	-986	1.1842	1.771	Chris	0.16	Vani	1068	389 N
2	1077 kg	1.1246	chicken	Bakersfield	496	-776	1067	1.0115	0.6729	Inan	-1.4918	Fabrice	2577	421 N
1	581 kg	1.9667	fish		685	-523	2151	-0.7958	-0.6574	Michael	1.5152	Vani	263	1401 N
2	848 kg	1.0059	chicken	Bakersfield	1419	216	965	0.6142	-0.2994	Inan	-0.5457	Fabrice	-561	-401 N
7	737 kg	0.3043	reptile	Fresno	-48	113	815	0.385	-0.0102	Lise	1.7233	Tony	317	-633 N
3	812 kg	0.3334	pig	San Jose, San Francisco, Irvine	-321	565	1247	0.7928	-2.2014	Andrew	0.9247	Inan	-340	1449 N
2	37 kg	0.8937	chicken	Bakersfield	-259	834	3028	0.6924	2.3853	Inan	1.0314	Fabrice	-1299	754 N
3	-158 kg	0.8154	pig	Long Beach	445	46	980	0.6398	0.3312	Fabrice	0.192	Inan	?	725 N
9	1345 kg	-0.0615	bird	Fremont	1057	532	179	0.317	-0.3014	Tony	1.584	Andrew	-284	1898 N
3	147 kg	2.2029	pig	Long Beach	321	177	-437	2.1484	2.2686	Andrew	-0.5107	Chris	2761	453 N
5	568 kg	-0.2561	hamster	Modesto, San Bernardino, Oakland, Anaheim	1720	174	1783	0.5648	0.9721	Lise	0.1884	Lise	45	168 N
0	381 kg	-0.2033	cat	Sacramento	263	998	733	-0.2481	0.6173	Fabrice	2.2252	Michael	260	475 N
7	1432 kg	0.6011	reptile	Chula Vista	407	757	364	1.648	1.0385	Chris	0.4546	Tony	-535	677 N
5	365 kg	0.6406	hamster	Oakland, Anaheim, Modesto	728	-202	-735	0.025	0.9044	Michael	0.8144	Reilly	-586	180 N
5	409 kg	-0.7105	hamster	San Diego, Oakland, Modesto, Anaheim	40	10	-1611	0.3112	0.8798	Lise	0.3924	Fabrice	184	384 N
3	991 kg	0.7617	pig	Sacramento	824	-175	363	1.1399	0.0041	Andrew	0.7119	Inan	404	-653 N
3	1358 kg	-0.0224	pig	San Francisco, Irvine, San Jose	532	1517	674	1.4261	1.8404	Fabrice	-0.5099	Inan	1067	1183 N
0	-155 kg	0.9544	cat	Fresno	750	2746	564	0.924	1.1713	Fabrice	-0.4136	Lise	-1746	1416 N
6	670 kg	1.4726	rat	Stockton	-117	1088	1205	1.1139	-0.4086	Eriq	1.4693	Michael	370	639 N
9	1250 kg	0.5835	guinea pig	fREMONT	-19	1973	805	-0.1023	-0.744	Tony	1.7812	Andrew	2216	-443 N
5	1369 kg	0.3373	hamster	Modesto, San Diego, Oakland, San Bernardino	297	-1561	-83	-0.0479	0.901	Lise	1.7529	Reilly	1400	271 N
7	623 kg	-0.4745	dog	Santa Ana	615	565	-251	1.5596	1.8908	Chris	0.4821	Tony	-61	259 N
1	1114 kg	-0.4783	fish	Santa Ana	-1315	974	301	0.466	1.0982	Michael	1.2033	Vani	-1454	-32 N
3	289 kg	0.0457	pig	Irvine, San Francisco	256	-39	478	0.5445	0.6833	Andrew	1.1659	Inan	-1004	-203 N
9	1442 kg	1.1717	guinea pig	Fremont	1482	N/A	1190	0.2353	0.7983	Eriq	0.4145	Andrew	-804	-261 N
8	1060 kg	1.2842	rabbit	Los Angeles, Moreno Valley	169	1158	-432	0.4792	1.6303	Reilly	-0.6746	Eriq	1254	538 N
1	642 kg	1.7707	fish	Fresno	829	595	669	0.2746	-1.5027	Michael	0.4745	Eriq	1038	151 N
2	49 kg	1.9078	chicken	Bakersfield	1685	61	132	0.6564	1.2944	Inan	0.9693	Fabrice	1097	1135 N
1	1998 kg	1.5492	fish	Fresno	16	-273	987	1.3342	1.2257	Michael	-0.2202	Reilly	-646	518 N
0	-237 kg	1.4393	cat	Sacramento	220	-185	-683	-0.0199	-0.6922	Fabrice	1.1124	Lise	-464	655 N
0	1548 kg	0.8863	cat	Sacramento	469	1276	-903	-0.5171	1.0944	Inan	0.3611	Lise	258	367 N
5	162 kg	-0.2658	hamster	Modesto	-795	813	-335	1.8313	-0.4201	lISE	0.576	Reilly	-750	-128 N
5	235 kg	0.8955	hamster	MODESTO, OAKLAND, SAN DIEGO, ANAHEIM	-1150	-8	-52	0.9718	-1.5902	Lise	0.2454	Reilly	2029	502 N
8	435 kg	1.7778	rabbit	Los Angeles	308	2072	793	0.3677	-0.5508	Reilly	-0.2179	Eriq	1372	464 N
2	1424 kg	1.6492	chicken	Bakersfield	697	268	-161	0.4743	1.2755	Sam	0.4254	Fabrice	-616	935 N
8	989 kg	1.0545	rabbit	los angeles	840	1738	-457	-0.2896	1.1632	REILLY	?	Eriq	-1204	32 N
9	608 kg	0.9	bird	Irvine, San Jose, Long Beach	-110	3318	1210	0.5536	0.1065	Tony	0.6402	Andrew	1289	-3 N
2	322 kg	-0.0957	chicken	Bakersfield	1865	1914	-1120	0.3721	2.0368	Inan	1.9226	Tony	-1409	1267 N
6	712 kg	-1.1324	rat	Stockton	658	-380	-260	0.8384	-0.5298	Eriq	0.104	Michael	582	704 N
3	1197 kg	1.7091	pig	Irvine, San Jose	317	1053	786	-0.0287	NULL	Andrew	0.4205	Sam	650	587 N
7	-410 kg	-0.6323	reptile	Santa Ana	892	-296	-785	0.8488	0.2861	Chris	2.0283	Sam	-233	292 N
8	861 kg	-0.0046	rabbit	Moreno Valley, Santa Clarita	-100	2127	280	1.2776	1.084	Reilly	1.581	Eriq	1480	347 N
7	-253 kg	1.6894	reptile	Chula Vista	912	-1550	162	1.4305	1.5372	Chris	0.0581	Tony	-481	-522 N
4	992 kg	0.6838	ferret	Riverside	1808	1101	784	2.2957	-0.0176	Vani	1.4003	Sam	-1515	364 N
2	1310 kg	0.7947	chicken	Bakersfield	899	299	1350	0.35	0.8225	Inan	0.5191	Fabrice	-28	1342 N
7	117 kg	1.2859	dog	Bakersfield	58	1499	2871	1.6735	-0.3683	Chris	0.7038	Tony	647	-204 N
2	518 kg	0.7474	chicken	Bakersfield	32	-993	1730	0.7644	-1.6227	Inan	-0.5303	Fabrice	-43	1176 N
1	1478 kg	1.6727	fish	Bakersfield	-68	655	701	1.2397	0.3166	Michael	1.6052	Vani	-640	1693 N
9	232 kg	1.787	guinea pig	Fremont	520	925	1877	0.4572	0.444	Tony	1.6415	Andrew	1836	196 N
0	-262 kg	-0.2473	cat	Sacramento	285	-87	331	0.3067	-0.1345	Fabrice	1.4466	Lise	1090	-1727 N
3	1589 kg	0.9989	pig	San Jose	1088	480	-1419	0.8723	0.3637	Andrew	-0.698	Inan	1763	1379 N
6	1315 kg	-0.7118	rat	Stockton	537	305	1785	1.3127	0.2939	Eriq	-0.9518	Vani	-248	-244 N
4	385 kg	1.087	ferret	Riverside	4	767	1486	1.5771	0.0976	Vani	1.1217	Sam	1126	791 N
1	1525 kg	2.4848	fish	Fresno	845	-247	1743	1.2029	0.9004	Michael	0.0329	Vani	477	1097 N
6	-1172 kg	0.1123	rat	sTOCKTON	611	338	-673	1.2454	0.0287	Eriq	0.3204	Michael	386	27 N
6	1819 kg	-1.2835	rat	Stockton	817	552	-350	1.6988	1.1681	Eriq	2.2112	Michael	-295	1255 N
1	993 kg	1.3494	fish	Fresno	-210	8	2128	-0.5794	-0.6865	Michael	0.1289	Vani	669	1223 N
8	161 kg	1.0785	rabbit	Moreno Valley, Los Angeles	47	8	1136	1.6147	0.2971	Reilly	0.4818	Vani	556	-5 N
